Category,brand,brand_name_weight,full_price,name,sale_price,store,weight
Spirit,nan,"['The Famous Grouse - Blended Malt Scotch Whisky 12 Year', ' 750 ml']",$24.99,The Famous Grouse - Blended Malt Scotch Whisky 12 Year,na,Bristol Farms, 750 ml
Spirit,nan,"['Zafra Bourbon Cask Rum Reserve 21 Year 80 proof', ' 750 mL']",$54.99,Zafra Bourbon Cask Rum Reserve 21 Year 80 proof,na,Bristol Farms, 750 mL
Spirit,Skyy Infusions Passion Fruit,"['Skyy Infusions Passion Fruit', ' 750mL', ' 70 Proof']",$16.99, 750mL,na,Bristol Farms, 70 Proof
Spirit,nan,['High West American Prairie Whiskey 750ml'],$39.99,High West American Prairie Whiskey 750ml,na,Bristol Farms,nan
Cakes,Lucky Spoon Bakery,"['Lucky Spoon Bakery', ' Gluten-Free Chocolate Butter Cream Cupcakes', ' 8 Oz']",$8.00, Gluten-Free Chocolate Butter Cream Cupcakes,na,Bristol Farms, 8 Oz
Cakes,Bristol Farms,"['Bristol Farms', ' Lemon Bundt Cake', ' 24 Ounce']",$9.50, Lemon Bundt Cake,na,Bristol Farms, 24 Ounce
Cakes,Bristol Farms,"['Bristol Farms', ' All Butter Bundt Cake', ' 24 Ounce']",$9.50, All Butter Bundt Cake,na,Bristol Farms, 24 Ounce
Cakes,Bristol Farms,"['Bristol Farms', ' Black Out Cake Slice', ' 4 Ounce']",$8.00, Black Out Cake Slice,na,Bristol Farms, 4 Ounce
Cakes,nan,"['Ny Cheesecake', ' 32 Ounce']",$20.00,Ny Cheesecake,na,Bristol Farms, 32 Ounce
Cakes,Bristol Farms,"['Bristol Farms', ' Banana Chocolate Loaf', ' 16 Ounce']",$7.25, Banana Chocolate Loaf,na,Bristol Farms, 16 Ounce
Cakes,nan,"['6 In Flourless Chocolate Cake', ' 1 Count']",$32.00,6 In Flourless Chocolate Cake,na,Bristol Farms, 1 Count
Cakes,nan,"['3 In Berry Cheesecake', ' 7 Ounce']",$8.25,3 In Berry Cheesecake,na,Bristol Farms, 7 Ounce
Cakes,Bristol Farms,"['Bristol Farms', ' Lemon Cake Slice', ' 4 Ounce']",$8.00, Lemon Cake Slice,na,Bristol Farms, 4 Ounce
Cakes,nan,"['3 In Coconut Cake', ' 5 Ounce']",$8.25,3 In Coconut Cake,na,Bristol Farms, 5 Ounce
Cakes,nan,"['3 In Chocolate Raspberry Cake', ' 8 Ounce']",$8.25,3 In Chocolate Raspberry Cake,na,Bristol Farms, 8 Ounce
Cakes,Lyons' Jaffa Cakes,"[""Lyons' Jaffa Cakes"", ' Tangy Orange Sponge Cakes Half Coated in Chocolate', ' 12 Count']",$4.29, Tangy Orange Sponge Cakes Half Coated in Chocolate,$3.99,Bristol Farms, 12 Count
Cakes,nan,"['Handy Premium Crab Cake', ' 4 Ounce']",$7.99,Handy Premium Crab Cake,na,Bristol Farms, 4 Ounce
Cakes,nan,"['Custom Cake Pop', ' 1 Ounce']",$3.25,Custom Cake Pop,na,Bristol Farms, 1 Ounce
Cakes,nan,"['8 In Specialty Cake', ' 1 Count']",$35.00,8 In Specialty Cake,na,Bristol Farms, 1 Count
Cakes,Suzie's,"[""Suzie's"", ' Kamut Salted Cake', ' 12 Count']",$3.99, Kamut Salted Cake,na,Bristol Farms, 12 Count
Cakes,Betty Crocker Supermoist Cake,"['Betty Crocker Supermoist Cake', ' Butter Recipe Chocolate', ' 15.25-Ounce']",$2.59, Butter Recipe Chocolate,na,Bristol Farms, 15.25-Ounce
Cakes,nan,"['Charentais', ' 1 Pound']",$3.99,Charentais,na,Bristol Farms, 1 Pound
Cakes,nan,['Fig And Mixed Nuts Cake'],$13.49,Fig And Mixed Nuts Cake,na,Bristol Farms,nan
Dessert,Base Culture,"['Base Culture', ' Brownie Almond Butter', ' 2.2 Ounce']",$1.99, Brownie Almond Butter,na,Bristol Farms, 2.2 Ounce
Dessert,nan,"['Bristol Farms', ' Chocolate Dipped Strawberry']",$13.00,Bristol Farms,na,Bristol Farms, Chocolate Dipped Strawberry
Dessert,Bristol Farms,"['Bristol Farms', ' Mini Key Lime Tart', ' 3 Ounce']",$6.25, Mini Key Lime Tart,na,Bristol Farms, 3 Ounce
Dessert,Superfresh Growers,"['Superfresh Growers', ' Apples Red Delicious Small Organic', ' 1 Count']",$2.49, Apples Red Delicious Small Organic,na,Bristol Farms, 1 Count
Dessert,nan,"['3 In Belgium Chocolate Mousse', ' 1 Count']",$8.25,3 In Belgium Chocolate Mousse,na,Bristol Farms, 1 Count
Dessert,Donsuemor,"['Donsuemor', ' Traditional Madeleines', ' 4.8 Ounce']",$6.75, Traditional Madeleines,na,Bristol Farms, 4.8 Ounce
Dessert,Sunflour,"['Sunflour', ' Angel Food', ' 8 Ounce']",$6.25, Angel Food,na,Bristol Farms, 8 Ounce
Dessert,Just Desserts,"['Just Desserts', ' Brownie Bite', ' 16 Ounce']",$7.25, Brownie Bite,na,Bristol Farms, 16 Ounce
Dessert,nan,"[""Udi's Gluten Free Blueberry Muffins - 4 CT""]",$6.49,Udi's Gluten Free Blueberry Muffins - 4 CT,na,Bristol Farms,nan
Dessert,nan,"['Chocolate Flourless Dessert', ' 4 Ounce']",$5.00,Chocolate Flourless Dessert,na,Bristol Farms, 4 Ounce
Dessert,Sweet Steet,"['Sweet Steet', ' Gluten Free Chewy Marshmallow Bar', ' 2.1 Ounce']",$2.00, Gluten Free Chewy Marshmallow Bar,na,Bristol Farms, 2.1 Ounce
Dessert,nan,"['Haagen Dazs Bar Van Milk Choc', ' 1 Count']",$2.99,Haagen Dazs Bar Van Milk Choc,na,Bristol Farms, 1 Count
Dessert,Udi's,"[""Udi's"", ' Gluten Free Double Chocolate Muffins', ' 4 Count']",$6.49, Gluten Free Double Chocolate Muffins,na,Bristol Farms, 4 Count
Dessert,Antonina's,"[""Antonina's"", ' Gluten FreeMini Carrot Cupcakes', ' 6 Ounce', ' 6 Pack']",$5.00, Gluten FreeMini Carrot Cupcakes,na,Bristol Farms, 6 Pack
Dessert,Bristol Farms,"['Bristol Farms', ' Very Berry 1/2 Pie', ' 19 Ounce']",$8.25, Very Berry 1/2 Pie,na,Bristol Farms, 19 Ounce
Dessert,nan,"['Sprouts', ' Dried Turkish Apricots']",$2.00,Sprouts,na,Bristol Farms, Dried Turkish Apricots
Dessert,King Arthur Flour Brownie Mix,"['King Arthur Flour Brownie Mix', ' Gluten Free', ' 17 Ounce']",$6.99, Gluten Free,na,Bristol Farms, 17 Ounce
Dessert,Antoninas,"['Antoninas', ' GlutenFreeMini Chocolate Cupcakes', ' 6 Ounce', ' 6 Pack']",$5.00, GlutenFreeMini Chocolate Cupcakes,na,Bristol Farms, 6 Pack
Dessert,Bakerly,"['Bakerly', ' Crepe Chocolate Filled Single', ' 1.13 Ounce']",$0.75, Crepe Chocolate Filled Single,na,Bristol Farms, 1.13 Ounce
Snack Foods,Late July,"['Late July', ' Chip Tortilla Sea Salt Organic', ' 11 Ounce']",$3.99, Chip Tortilla Sea Salt Organic,na,Bristol Farms, 11 Ounce
Snack Foods,Blue Diamond Gluten Free Nut Thins Cracker Crisps,"['Blue Diamond Gluten Free Nut Thins Cracker Crisps', ' Hint of Salt', ' 4.25 oz']",$3.99, Hint of Salt,na,Bristol Farms, 4.25 oz
Snack Foods,nan,"[""Nature Valley Crunchy Granola Bar Oats 'n Honey  12 ct Bars"", '8.94 Ounce']",$3.99,Nature Valley Crunchy Granola Bar Oats 'n Honey  12 ct Bars,na,Bristol Farms,8.94 Ounce
Snack Foods,Siete,"['Siete', ' Sea Salt Tortilla Chips', ' 5 oz']",$5.69, Sea Salt Tortilla Chips,na,Bristol Farms, 5 oz
Snack Foods,Hippeas Organic Chickpea Puffs,"['Hippeas Organic Chickpea Puffs', ' Vegan White Cheddar', ' 4 oz']",$3.49, Vegan White Cheddar,na,Bristol Farms, 4 oz
Snack Foods,Kettle Chips,"['Kettle Chips', ' Backyard BBQ', ' 5 oz']",$2.99, Backyard BBQ,na,Bristol Farms, 5 oz
Snack Foods,Beanfields,"['Beanfields', ' Nacho Bean Chips', ' 5.5 oz']",$3.89, Nacho Bean Chips,na,Bristol Farms, 5.5 oz
Snack Foods,nan,"[""Snyder's of Hanover Gluten Free Pretzel Sticks"", ' 8 Ounce']",$3.89,Snyder's of Hanover Gluten Free Pretzel Sticks,na,Bristol Farms, 8 Ounce
Snack Foods,nan,"['Back to Nature Non-GMO Fudge Mint Cookies', ' 6.4 Ounce']",$5.99,Back to Nature Non-GMO Fudge Mint Cookies,na,Bristol Farms, 6.4 Ounce
Snack Foods,nan,"['Back to Nature Non-GMO Crispy Wheat Crackers', ' 8 Ounce']",$4.19,Back to Nature Non-GMO Crispy Wheat Crackers,na,Bristol Farms, 8 Ounce
Snack Foods,Simple Mills Almond Flour Crackers,"['Simple Mills Almond Flour Crackers', ' Rosemary & Sea Salt', ' 4.25 oz']",$4.99, Rosemary & Sea Salt,$3.99,Bristol Farms, 4.25 oz
Snack Foods,Parm Crisps,"['Parm Crisps', ' Original', ' 1.75 Ounce']",$3.69, Original,na,Bristol Farms, 1.75 Ounce
Snack Foods,Terra Chips Exotic Vegetable Medley,"['Terra Chips Exotic Vegetable Medley', ' Mediterranean', ' 5 oz']",$4.29, Mediterranean,$3.99,Bristol Farms, 5 oz
Snack Foods,nan,"[""Nature's Bakery Fig bar Blueberry - 6 CT""]",$4.69,Nature's Bakery Fig bar Blueberry - 6 CT,$4.29,Bristol Farms,nan
Snack Foods,SkinnyPop Popcorn,"['SkinnyPop Popcorn', ' Original', ' 4.4 oz']",$3.99, Original,na,Bristol Farms, 4.4 oz
Snack Foods,nan,"['Late July Organic Chia and Quinoa Restaurant Style Tortilla Chips', ' 11 Oz']",$3.99,Late July Organic Chia and Quinoa Restaurant Style Tortilla Chips,na,Bristol Farms, 11 Oz
Snack Foods,nan,"['Tostitos Salsa Con Queso - Medium', ' 15 Ounce']",$4.99,Tostitos Salsa Con Queso - Medium,na,Bristol Farms, 15 Ounce
Snack Foods,Perfect Foods,"['Perfect Foods', ' Protein Bar Chocolate Walnut Brownie Organic', ' 2.2 Ounce']",$2.50, Protein Bar Chocolate Walnut Brownie Organic,na,Bristol Farms, 2.2 Ounce
Snack Foods,nan,"['Back to Nature Non-GMO Harvest Whole Wheat Crackers', ' 8.5 Ounce']",$3.99,Back to Nature Non-GMO Harvest Whole Wheat Crackers,na,Bristol Farms, 8.5 Ounce
Snack Foods,Perfect Foods,"['Perfect Foods', ' Dark Chocolate Almond Bar', ' 2.2 oz']",$2.99, Dark Chocolate Almond Bar,$2.50,Bristol Farms, 2.2 oz
Snack Foods,Simple Mills,"['Simple Mills', ' Crackers Almond Flour Farmhouse Sharp Cheddar', ' 4.25 Ounce']",$4.99, Crackers Almond Flour Farmhouse Sharp Cheddar,$3.99,Bristol Farms, 4.25 Ounce
Snack Foods,Pirate Brands,"['Pirate Brands', ' Puffs White Cheddar', ' 4 Ounce']",$3.49, Puffs White Cheddar,na,Bristol Farms, 4 Ounce
Snack Foods,nan,"['Late July Jalapeno Lime Tortilla chip', ' 5.5 oz']",$3.49,Late July Jalapeno Lime Tortilla chip,na,Bristol Farms, 5.5 oz
Snack Foods,Nature's Bakery,"[""Nature's Bakery"", ' Whole Wheat Raspberry Fig Bar', ' 12 Ounce']",$4.69, Whole Wheat Raspberry Fig Bar,$4.29,Bristol Farms, 12 Ounce
Snack Foods,Siete,"['Siete', ' Lime Tortilla Chips', ' 5 oz']",$5.69, Lime Tortilla Chips,na,Bristol Farms, 5 oz
Snack Foods,Kettle Foods,"['Kettle Foods', ' Chips Chip Potato Hot Jalapeno', ' 5 Ounce']",$2.99, Chips Chip Potato Hot Jalapeno,na,Bristol Farms, 5 Ounce
Snack Foods,nan,"['Rold Gold Sticks Pretzels', ' 16 Ounce']",$3.29,Rold Gold Sticks Pretzels,na,Bristol Farms, 16 Ounce
Snack Foods,Pipsnacks Pipcorn,"['Pipsnacks Pipcorn', ' Truffle', ' 4 oz']",$3.99, Truffle,$3.29,Bristol Farms, 4 oz
Snack Foods,Cascadian Farm Organic Granola Bars,"['Cascadian Farm Organic Granola Bars', ' Harvest Berry Chewy Granola Bars', ' 6 Bars']",$4.49, Harvest Berry Chewy Granola Bars,na,Bristol Farms, 6 Bars
Snack Foods,nan,"['Ruffles Oven Baked Cheddar & Sour Cream Flavored Potato Crisps', ' 6.25 Ounce (Pack of 1)']",$3.29,Ruffles Oven Baked Cheddar & Sour Cream Flavored Potato Crisps,na,Bristol Farms, 6.25 Ounce (Pack of 1)
Snack Foods,Perfect Foods,"['Perfect Foods', ' Protein Bar Mocha Chip Organic', ' 2.2 Ounce']",$2.99, Protein Bar Mocha Chip Organic,$2.50,Bristol Farms, 2.2 Ounce
Snack Foods,nan,"['Chips Ahoy! Original Chocolate Chip Cookies', ' 13 Ounce']",$4.49,Chips Ahoy! Original Chocolate Chip Cookies,na,Bristol Farms, 13 Ounce
Snack Foods,Keebler Club Crackers,"['Keebler Club Crackers', ' Original', ' 13.7 oz Box']",$5.19, Original,na,Bristol Farms, 13.7 oz Box
Snack Foods,nan,"['Ritz Original Crackers', ' 13.7 Ounce']",$4.88,Ritz Original Crackers,$3.99,Bristol Farms, 13.7 Ounce
Snack Foods,Kettle Chips,"['Kettle Chips', ' Sea Salt Krinke Cut', ' 13 oz']",$5.49, Sea Salt Krinke Cut,na,Bristol Farms, 13 oz
Snack Foods,nan,"['Nilla Wafer Cookies', ' 11 Ounce']",$5.39,Nilla Wafer Cookies,na,Bristol Farms, 11 Ounce
Snack Foods,Barbara's Bakery,"[""Barbara's Bakery"", ' Cheese Puff Bakes', ' 5.5 oz']",$3.89, Cheese Puff Bakes,na,Bristol Farms, 5.5 oz
Snack Foods,Marys Gone Crackers,"['Marys Gone Crackers', ' Crackers Everything Super Seed Organic', ' 5.5 Ounce']",$5.19, Crackers Everything Super Seed Organic,na,Bristol Farms, 5.5 Ounce
Snack Foods,Hippeas Organic Chickpea Puffs,"['Hippeas Organic Chickpea Puffs', ' Sriracha Sunshine', ' 4 oz']",$3.49, Sriracha Sunshine,na,Bristol Farms, 4 oz
Snack Foods,nan,"[""Tate's Bake Shop Whole Wheat Dark Chocolate Cookies"", ' 7 oz']",$5.99,Tate's Bake Shop Whole Wheat Dark Chocolate Cookies,na,Bristol Farms, 7 oz
Snack Foods,nan,['From the Ground Up - Cauliflower Crackers Cheddar - 4 oz.'],$3.99,From the Ground Up - Cauliflower Crackers Cheddar - 4 oz.,$2.99,Bristol Farms,nan
Snack Foods,Cheez-It Baked Snack Cheese Crackers,"['Cheez-It Baked Snack Cheese Crackers', ' Original', ' 12.4 oz Box']",$4.99, Original,na,Bristol Farms, 12.4 oz Box
Snack Foods,nan,['Planters Dry Roasted Whole Peanuts (16 oz Jar)'],$4.99,Planters Dry Roasted Whole Peanuts (16 oz Jar),$4.49,Bristol Farms,nan
Snack Foods,nan,"['Wasa Multigrain Whole Grain Crispbread', ' 9.7 Ounce']",$3.99,Wasa Multigrain Whole Grain Crispbread,$3.50,Bristol Farms, 9.7 Ounce
Snack Foods,nan,"[""Tate's Bake Shop Chocolate Chip Walnut Cookies"", ' 7 oz']",$5.99,Tate's Bake Shop Chocolate Chip Walnut Cookies,na,Bristol Farms, 7 oz
Snack Foods,nan,"['Ruffles Sour Cream & Onion Flavored Potato Chips', ' 8.5 Ounce']",$4.29,Ruffles Sour Cream & Onion Flavored Potato Chips,na,Bristol Farms, 8.5 Ounce
Snack Foods,Blue Diamond,"['Blue Diamond', ' Cracker Nut-Thins Almond', ' 4.25 Ounce']",$3.99, Cracker Nut-Thins Almond,na,Bristol Farms, 4.25 Ounce
Snack Foods,nan,"['Back to Nature Non-GMO Multigrain Flax Seed Crackers', ' 5.5 Ounce']",$4.19,Back to Nature Non-GMO Multigrain Flax Seed Crackers,na,Bristol Farms, 5.5 Ounce
Snack Foods,Raincoast Crisps,"['Raincoast Crisps', ' Crisp Fig Olive', ' 5.3 Ounce']",$7.99, Crisp Fig Olive,na,Bristol Farms, 5.3 Ounce
Snack Foods,Barnana Organic Chewy Banana Bites - Peanut Butter - 3.5 Ounce - Delicious Barnana Potassium Rich Banana Snacks - Lunch Dinner Sports Hiking Natural Snack - Whole 30,"['Barnana Organic Chewy Banana Bites - Peanut Butter - 3.5 Ounce - Delicious Barnana Potassium Rich Banana Snacks - Lunch Dinner Sports Hiking Natural Snack - Whole 30', ' Paleo', ' Vegatarian']",$4.99, Paleo,na,Bristol Farms, Vegatarian
Snack Foods,nan,"[""Tate's Bake Shop White Chocolate Macadamia Nut Cookies"", ' 7 oz']",$5.99,Tate's Bake Shop White Chocolate Macadamia Nut Cookies,na,Bristol Farms, 7 oz
Snack Foods,Late July,"['Late July', ' Cracker Mini Sandwich Cheddar Cheese Organic', ' 5 Ounce']",$3.99, Cracker Mini Sandwich Cheddar Cheese Organic,$3.79,Bristol Farms, 5 Ounce
Snack Foods,From The Ground Up,"['From The Ground Up', ' Cauliflower Pretzel Twists Original', ' 4.5 Ounce']",$3.99, Cauliflower Pretzel Twists Original,$2.99,Bristol Farms, 4.5 Ounce
Snack Foods,Bulletproof,"['Bulletproof', ' Bar Protein Vanilla Shortbread Collgen', ' 1.58 Ounce']",$3.45, Bar Protein Vanilla Shortbread Collgen,na,Bristol Farms, 1.58 Ounce
Snack Foods,nan,"['Milton’s Gluten-Free Crackers (Everything). Everything Bagel-Inspired Gluten-Free Grain Baked Crackers (Single Pack', ' 4.5 oz)']",$3.99,Milton’s Gluten-Free Crackers (Everything). Everything Bagel-Inspired Gluten-Free Grain Baked Crackers (Single Pack,na,Bristol Farms, 4.5 oz)
Snack Foods,nan,"[""Lay's Oven Baked Barbecue Flavored Potato Crisps"", ' 6.25 Ounce']",$3.29,Lay's Oven Baked Barbecue Flavored Potato Crisps,na,Bristol Farms, 6.25 Ounce
Snack Foods,nan,"['Petit Pot Vanilla Pot De Creme', ' 3.5 oz']",$3.49,Petit Pot Vanilla Pot De Creme,na,Bristol Farms, 3.5 oz
Snack Foods,nan,"['Glutino Yogurt Covered Pretzels', ' 5.5 oz']",$5.99,Glutino Yogurt Covered Pretzels,na,Bristol Farms, 5.5 oz
Snack Foods,Blue Diamond NutThins Cracker Snacks,"['Blue Diamond NutThins Cracker Snacks', ' Pecan', ' Boxes', ' 4.25 oz']",$3.99, Pecan,na,Bristol Farms, 4.25 oz
Snack Foods,Gomacro,"['Gomacro', ' Bar Balanced Goodness Granola Coconut Organic', ' 2 Ounce']",$2.99, Bar Balanced Goodness Granola Coconut Organic,$2.00,Bristol Farms, 2 Ounce
Snack Foods,Beanfields,"['Beanfields', ' Pico de Gallo Bean Chips', ' 5.5 oz']",$3.89, Pico de Gallo Bean Chips,na,Bristol Farms, 5.5 oz
Snack Foods,nan,"[""Tate's Bake Shop Gluten Free Double Chocolate Chip Cookies"", ' 7 oz']",$5.99,Tate's Bake Shop Gluten Free Double Chocolate Chip Cookies,na,Bristol Farms, 7 oz
Snack Foods,Made In Nature,"['Made In Nature', ' Apricots Organic', ' 6 Ounce']",$5.99, Apricots Organic,na,Bristol Farms, 6 Ounce
Snack Foods,nan,"[""Kellogg's Nutri-Grain"", ' Soft Baked Breakfast Bars', ' Strawberry', ' Made with Whole Grain', ' 10.4 oz (8 Count)']",$4.99,Kellogg's Nutri-Grain,na,Bristol Farms,nan
Snack Foods,4505 Meats,"['4505 Meats', ' Chicharrones Jalapeno Cheddar', ' 2.5 Ounce']",$4.29, Chicharrones Jalapeno Cheddar,na,Bristol Farms, 2.5 Ounce
Snack Foods,From The Ground Up,"['From The Ground Up', ' Cauliflower Crackers Sea Salt', ' 4 Ounce']",$3.99, Cauliflower Crackers Sea Salt,$2.99,Bristol Farms, 4 Ounce
Snack Foods,Rustic Bakery,"['Rustic Bakery', ' Flatbread Sel Gris Organic', ' 6 Ounce']",$6.99, Flatbread Sel Gris Organic,na,Bristol Farms, 6 Ounce
Snack Foods,nan,"[""Lay's Lightly Salted Potato Chips"", ' 9.5 Ounce']",$4.29,Lay's Lightly Salted Potato Chips,na,Bristol Farms, 9.5 Ounce
Snack Foods,nan,"[""Carr's Table Water Crackers"", ' 4.25 Ounce']",$4.69,Carr's Table Water Crackers,$3.99,Bristol Farms, 4.25 Ounce
Snack Foods,nan,"[""Tate's Bake Shop Gluten Free Ginger Zinger Cookies"", ' 7 oz']",$5.99,Tate's Bake Shop Gluten Free Ginger Zinger Cookies,na,Bristol Farms, 7 oz
Snack Foods,Pipsnacks Pipcorn,"['Pipsnacks Pipcorn', ' Sea Salt', ' 4 oz']",$3.99, Sea Salt,$3.29,Bristol Farms, 4 oz
Snack Foods,FRONTERA Chunky Mexicana Salsa,"['FRONTERA Chunky Mexicana Salsa', ' Medium', ' 16 oz.']",$4.69, Medium,na,Bristol Farms, 16 oz.
Snack Foods,nan,"['Pepperidge Farm', ' Milano', ' Cookies', ' Milk Chocolate', ' 6 oz', ' Bag']",$4.49,Pepperidge Farm,na,Bristol Farms,nan
Snack Foods,Marys Gone Crackers,"['Marys Gone Crackers', ' Crackers Real Thin Garlic Rosemary Organic', ' 5 Ounce']",$4.99, Crackers Real Thin Garlic Rosemary Organic,na,Bristol Farms, 5 Ounce
Snack Foods,From The Ground Up,"['From The Ground Up', ' Pretzel Sticks Sea Salt Non-GMO Gluten-Free', ' 4.5 Ounce']",$3.99, Pretzel Sticks Sea Salt Non-GMO Gluten-Free,$2.99,Bristol Farms, 4.5 Ounce
Snack Foods,nan,"[""Simply Lay's Sea Salted Thick Cut Potato Chips"", ' 8.5 Ounce']",$3.99,Simply Lay's Sea Salted Thick Cut Potato Chips,na,Bristol Farms, 8.5 Ounce
Snack Foods,Nature Valley Chewy Granola Bar,"['Nature Valley Chewy Granola Bar', ' Trail Mix', ' Fruit and Nut', ' 6 Bars - 1.2 oz']",$3.99, Trail Mix,na,Bristol Farms, 6 Bars - 1.2 oz
Snack Foods,Kettle Foods,"['Kettle Foods', ' Chips Potato Unsalted', ' 5 Ounce']",$2.99, Chips Potato Unsalted,na,Bristol Farms, 5 Ounce
Snack Foods,Milton's Craft Bakers Gluten-Free Baked Crackers,"[""Milton's Craft Bakers Gluten-Free Baked Crackers"", ' Multi-Grain', ' 4.5 Ounce']",$3.99, Multi-Grain,na,Bristol Farms, 4.5 Ounce
Snack Foods,Saffron Road Crunchy Chickpeas,"['Saffron Road Crunchy Chickpeas', ' Bombay Spice', ' 6 Ounce']",$4.69, Bombay Spice,na,Bristol Farms, 6 Ounce
Snack Foods,Bulletproof,"['Bulletproof', ' Mint Chip Collegen Bar', ' 1.58 Ounce']",$3.45, Mint Chip Collegen Bar,na,Bristol Farms, 1.58 Ounce
Snack Foods,nan,"['TERRA Original Chips with Sea Salt', ' 6.8 oz.']",$6.58,TERRA Original Chips with Sea Salt,$5.99,Bristol Farms, 6.8 oz.
Snack Foods,4505 Meats,"['4505 Meats', ' Chicharrones Classic Chili', ' 2.5 Ounce']",$4.29, Chicharrones Classic Chili,na,Bristol Farms, 2.5 Ounce
Snack Foods,nan,"[""Tate's Bake Shop Double Chocolate Chip Cookies"", ' 7 oz']",$5.99,Tate's Bake Shop Double Chocolate Chip Cookies,na,Bristol Farms, 7 oz
Snack Foods,nan,"['Petit Pot Salted Caramel Pot De Creme', ' 3.5 oz']",$3.49,Petit Pot Salted Caramel Pot De Creme,na,Bristol Farms, 3.5 oz
Snack Foods,nan,"['TATES BAKE SHOP Coconut Crisp Cookies', ' 7 OZ']",$5.99,TATES BAKE SHOP Coconut Crisp Cookies,na,Bristol Farms, 7 OZ
Snack Foods,Nabisco Triscuit Rosemary and Olive Oil Crackers,"['Nabisco Triscuit Rosemary and Olive Oil Crackers', ' Non-GMO', ' 8.5 Ounce']",$3.99, Non-GMO,$3.69,Bristol Farms, 8.5 Ounce
Snack Foods,Kind Bar Breakfast Protein,"['Kind Bar Breakfast Protein', ' Almond Butter', ' 7.04 OZ']",$4.49, Almond Butter,na,Bristol Farms, 7.04 OZ
Snack Foods,4505 Meats,"['4505 Meats', ' Chicharrones Smokehouse Barbecue', ' 2.5 Ounce']",$4.29, Chicharrones Smokehouse Barbecue,na,Bristol Farms, 2.5 Ounce
Snack Foods,nan,"['Simply 7 Chip Lentil Sea Salt', ' 4 oz']",$3.69,Simply 7 Chip Lentil Sea Salt,na,Bristol Farms, 4 oz
Snack Foods,nan,"[""Newman's Own Organics Cookie O Mint Creme"", ' 13 oz']",$4.89,Newman's Own Organics Cookie O Mint Creme,na,Bristol Farms, 13 oz
Snack Foods,Lets Do,"['Lets Do', ' Cone Ice Cream Sugar Gluten Free', ' 4.6 Ounce']",$4.79, Cone Ice Cream Sugar Gluten Free,$4.49,Bristol Farms, 4.6 Ounce
Snack Foods,Raincoast Crisps,"['Raincoast Crisps', ' Crisp Salty Date Almond', ' 5.3 Ounce']",$7.99, Crisp Salty Date Almond,na,Bristol Farms, 5.3 Ounce
Snack Foods,Popcorn Indiana Popcorn,"['Popcorn Indiana Popcorn', ' Kettle Corn', ' 7 oz']",$3.49, Kettle Corn,na,Bristol Farms, 7 oz
Snack Foods,nan,"['Quest Nutrition Cookies & Cream Protein Bar', ' High Protein', ' Low Carb', ' Gluten Free', ' Keto Friendly', ' 12 Count']",$2.79,Quest Nutrition Cookies & Cream Protein Bar,na,Bristol Farms,nan
Snack Foods,Walkers Pure Butter Shortbread,"['Walkers Pure Butter Shortbread', ' Rounds', ' 5.3 oz']",$4.99, Rounds,na,Bristol Farms, 5.3 oz
Snack Foods,Gluten Free by Glutino Vanilla Creme Cookies,"['Gluten Free by Glutino Vanilla Creme Cookies', ' Decadent Cookie', '10.5 Ounce']",$4.99, Decadent Cookie,na,Bristol Farms,10.5 Ounce
Snack Foods,nan,"['NOKA Superfood Pouches (Blueberry Beet) | 100% Organic Fruit And Veggie Smoothie Squeeze Packs | No Added Sugar', ' Non GMO', ' Gluten Free', ' Vegan', ' 5g Plant Protein | 4.2oz | 1 SAMPLE POUCH']",$2.49,NOKA Superfood Pouches (Blueberry Beet) | 100% Organic Fruit And Veggie Smoothie Squeeze Packs | No Added Sugar,na,Bristol Farms,nan
Snack Foods,Quaker Chewy Granola Bars 90 Calories Low Fat Chocolate Chunk,"['Quaker Chewy Granola Bars 90 Calories Low Fat Chocolate Chunk', ' 8 ct', ' .84 oz each']",$3.99, 8 ct,na,Bristol Farms, .84 oz each
Snack Foods,Snyder's of Hanover Pretzels,"[""Snyder's of Hanover Pretzels"", ' Sourdough Hard Pretzels', ' 13.5 Ounce Box']",$3.89, Sourdough Hard Pretzels,na,Bristol Farms, 13.5 Ounce Box
Snack Foods,Haigs Delicacies Baba Ghannouge,"['Haigs Delicacies Baba Ghannouge', ' Non GMO', ' 8 oz']",$5.99, Non GMO,na,Bristol Farms, 8 oz
Snack Foods,nan,"['THINKTHIN Chocolate Mint High Protein Bar', ' 1.94 OZ']",$1.99,THINKTHIN Chocolate Mint High Protein Bar,na,Bristol Farms, 1.94 OZ
Snack Foods,nan,"['Food Should Taste Good', ' Tortilla Chips', ' Blue Corn', ' Gluten Free Chips', ' 5.5 oz']",$3.69,Food Should Taste Good,na,Bristol Farms,nan
Snack Foods,Blue Diamond Almonds,"['Blue Diamond Almonds', ' Gourmet Rosemary and Sea Salt', ' 5 Ounce']",$4.99, Gourmet Rosemary and Sea Salt,na,Bristol Farms, 5 Ounce
Snack Foods,Triscuit Original Crackers,"['Triscuit Original Crackers', ' Non-GMO', ' 8.5 Ounce']",$3.99, Non-GMO,$3.69,Bristol Farms, 8.5 Ounce
Snack Foods,nan,"['Late July Organic Bite Size Cheddar Cheese Crackers', ' 5 oz']",$3.89,Late July Organic Bite Size Cheddar Cheese Crackers,$3.39,Bristol Farms, 5 oz
